Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].6,Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
3425.318959,0.240635366,0.000341113,-0.004034978,0,4998223.719,1704.958833,1.439080947,-0.037849928,2931.580296,0.005887812,723.7759967,24.99952126,1.87E-06,-40.89129925,9.3127393,0.413991773,0.000165474,-0.007302568,0,14973014.42,2477.641235,0.959157989,-0.000921175,6043.253643,0.004371741,678.1389914,24.99952126,1.68E-06,-114.9388121,25.15944578,0.641880187,0.000130124,-0.016763155,0,24948621.69,3246.408062,0.609870439,0.019469784,7684.992526,0.004022173,647.1178685,24.99952126,1.89E-06,-182.8016578,47.23434243,0.863091739,0.00010742,-0.028841788,0,34922744.87,3751.387036,0.445680016,0.053615589,9309.28868,0.005350253,638.1310401,24.99952126,1.64E-06,-252.368208,57.11651921,1.067050286,9.69E-05,-0.031660666,0,44898370.17,4352.447128,0.333322634,0.063723489,10315.66125,0.009243959,642.0435599,24.99952126,1.40E-06,-326.462827,62.75915122,1.322879277,8.68E-05,-0.029622046,0,54874051.58,4764.552001,0.268910334,0.060396127,11517.14822,0.008817165,609.0970158,24.99952126,1.94E-06,-378.5348686,106.403109,,,,0,64851174.18,,,,,,,24.99952126,,,
3430.357327,0.240714132,0.000341099,-0.004027591,0,4998223.805,1704.890304,1.438840366,-0.037657003,2931.698183,0.005693696,722.2621317,24.99859619,1.85E-06,-40.80577015,9.244210327,0.41398576,0.000165525,-0.007472252,0,14973014.5,2478.415479,0.959205156,-0.001061386,6041.365793,0.004514638,677.6867005,24.99859619,1.73E-06,-114.8621526,25.9336899,0.642006373,0.000130111,-0.016689755,0,24948621.51,3246.078587,0.609911319,0.019449968,7685.772489,0.00386862,647.7818448,24.99859619,1.88E-06,-182.9892217,46.90486779,0.862590681,0.000107615,-0.028857524,0,34922744.2,3758.19742,0.445849436,0.053305922,9292.418757,0.006076065,639.8198016,24.99859619,1.83E-06,-253.0360797,63.92690332,1.066529374,9.72E-05,-0.03211009,0,44898373.3,4363.309384,0.333576354,0.063316448,10289.98161,0.01102603,635.886901,24.99859619,1.64E-06,-323.3323225,73.62140686,1.322941721,8.67E-05,-0.028526431,0,54874046.91,4759.704565,0.268878603,0.060370931,11528.87667,0.00785281,616.6141017,24.99859619,1.85E-06,-383.2065039,101.5556725,,,,0,64851127.99,,,,,,,24.99859619,,,
3435.407767,0.240627859,0.000341062,-0.004119322,0,4998223.814,1704.704401,1.438916916,-0.037668651,2932.017897,0.005764221,722.101559,25.00428581,1.82E-06,-40.79669825,9.058307739,0.414146299,0.000165492,-0.00752606,0,14973014.53,2477.912541,0.959010531,-0.000928649,6042.592012,0.00429225,677.5005266,25.00428581,1.70E-06,-114.8305977,25.43075195,0.642004254,0.000130076,-0.016567086,0,24948620.96,3245.22846,0.60994124,0.019492068,7687.785704,0.004043263,649.705787,25.00428581,1.85E-06,-183.5327082,46.05474063,0.862785091,0.000107488,-0.029216715,0,34922745.16,3753.761687,0.445892019,0.053379325,9303.399648,0.00542803,637.3993746,25.00428581,1.70E-06,-252.0788487,59.49117025,1.067022327,9.70E-05,-0.033893168,0,44898375.16,4355.52335,0.333408749,0.063689414,10308.37664,0.010058491,632.2287639,25.00428581,1.47E-06,-321.4722528,65.83537356,1.32266699,8.66E-05,-0.029003232,0,54874048.47,4754.530069,0.268842302,0.060606283,11541.42421,0.008165481,614.1030299,25.00428581,1.76E-06,-381.6459508,96.38117688,,,,0,64851159.28,,,,,,,25.00428581,,,
3440.450728,0.240662595,0.000341074,-0.004083948,0,4998223.745,1704.763591,1.438886618,-0.037685557,2931.916057,0.005901477,723.3201333,24.99785042,1.83E-06,-40.86554426,9.117497372,0.414084166,0.000165468,-0.007393219,0,14973014.43,2477.561199,0.959019828,-0.000859398,6043.448869,0.005034718,678.0794664,24.99785042,1.68E-06,-114.9287231,25.07941055,0.642033447,0.000130021,-0.017202936,0,24948622.17,3243.846045,0.60986167,0.01963104,7691.062346,0.004092489,645.4177485,24.99785042,1.79E-06,-182.3213979,44.6723255,0.862577487,0.000107402,-0.030146702,0,34922747.23,3750.76244,0.445965501,0.053421869,9310.839538,0.005855904,632.156557,24.99785042,1.62E-06,-250.005418,56.49192364,1.066530674,9.70E-05,-0.032885891,0,44898373.18,4353.197065,0.333594233,0.063461666,10313.88483,0.009567727,636.1229676,24.99785042,1.42E-06,-323.4523564,63.50908798,1.323105184,8.67E-05,-0.029963462,0,54874052.29,4756.761493,0.26869867,0.060621228,11536.01087,0.008215547,607.9481441,24.99785042,1.80E-06,-377.8208805,98.61260067,,,,0,64851063.07,,,,,,,24.99785042,,,
3445.507805,0.240610612,0.000341169,-0.004106378,0,4998223.742,1705.237194,1.439117232,-0.037936467,2931.10176,0.005630816,723.3715323,25.00419044,1.92E-06,-40.86844815,9.591100911,0.41388053,0.000165532,-0.00750907,0,14973014.63,2478.514589,0.958941153,-0.000974212,6041.12427,0.004670478,676.8749249,25.00419044,1.74E-06,-114.7245635,26.03279958,0.641822272,0.000130159,-0.016677482,0,24948621.39,3247.299143,0.609992846,0.019318681,7682.88362,0.003975559,648.1782623,25.00419044,1.93E-06,-183.101204,48.12542301,0.862946776,0.000107521,-0.029239034,0,34922745.47,3754.925741,0.445725618,0.053290802,9300.515611,0.005916162,636.6017481,25.00419044,1.74E-06,-251.7634032,60.65522424,1.066461047,9.73E-05,-0.033037807,0,44898375.64,4366.75836,0.333571842,0.063246305,10281.85485,0.009771249,631.2734886,25.00419044,1.72E-06,-320.9865196,77.07038354,1.322768312,8.68E-05,-0.028429783,0,54874048.82,4763.230773,0.268770607,0.060363868,11520.34227,0.00729695,613.532857,25.00419044,1.92E-06,-381.291606,105.0818812,,,,0,64851138.97,,,,,,,25.00419044,,,
3450.546489,0.240721415,0.000341157,-0.003932401,0,4998223.62,1705.181453,1.438917868,-0.037775374,2931.197504,0.005187717,725.5368298,24.99597359,1.91E-06,-40.99078135,9.535360068,0.414115953,0.000165529,-0.007335565,0,14973014.6,2478.469356,0.95904531,-0.001035373,6041.234508,0.004928388,677.0653901,24.99597359,1.74E-06,-114.7568458,25.9875673,0.641887458,0.000130079,-0.01721799,0,24948622.29,3245.298002,0.609950535,0.01947268,7687.621376,0.004142387,645.0063108,24.99597359,1.85E-06,-182.2051725,46.12428189,0.862772452,0.000107421,-0.028970545,0,34922744.33,3751.42937,0.445718339,0.053455447,9309.183482,0.006041475,639.4869061,24.99597359,1.64E-06,-252.9044262,57.15885363,1.066777056,9.72E-05,-0.031982818,0,44898373.28,4362.416174,0.333292556,0.063452038,10292.08849,0.008655069,635.9160208,24.99597359,1.62E-06,-323.3471292,72.72819681,1.322555257,8.64E-05,-0.028214126,0,54874047.5,4742.191213,0.268711956,0.060732521,11571.454,0.007831165,615.6633973,24.99597359,1.53E-06,-382.6156706,84.04232068,,,,0,64851110.09,,,,,,,24.99597359,,,
3455.596534,0.240523409,0.000341114,-0.003973139,0,4998223.748,1704.96581,1.438979008,-0.037777145,2931.568315,0.004971896,723.2644945,25.01666641,1.87E-06,-40.86240082,9.319716822,0.413897444,0.000165531,-0.007498129,0,14973014.84,2478.496494,0.959131937,-0.00100578,6041.168458,0.004863046,675.6508569,25.01666641,1.74E-06,-114.5170944,26.01470468,0.641958563,0.000130077,-0.016890671,0,24948621.76,3245.238354,0.609892642,0.01948078,7687.762514,0.003888999,646.8640263,25.01666641,1.85E-06,-182.7299509,46.06463411,0.862880315,0.000107436,-0.028769493,0,34922745.29,3751.973039,0.446178987,0.053292628,9307.834818,0.006396441,637.0524595,25.01666641,1.65E-06,-251.9416506,57.7025227,1.066734814,9.69E-05,-0.032690972,0,44898372.98,4352.61688,0.333398528,0.06369782,10315.25958,0.008941674,636.5027918,25.01666641,1.40E-06,-323.6454874,62.92890289,1.322738265,8.65E-05,-0.029057712,0,54874046.83,4748.813655,0.268562441,0.060619566,11555.31693,0.007071572,616.7324614,25.01666641,1.65E-06,-383.2800608,90.66476319,,,,0,64851140.36,,,,,,,25.01666641,,,
3460.650212,0.240558871,0.000341044,-0.003976201,0,4998223.746,1704.614523,1.439067799,-0.037694875,2932.172452,0.005274265,723.3034151,24.99899101,1.80E-06,-40.86459972,8.96842977,0.414034729,0.000165555,-0.007394022,0,14973014.44,2478.864319,0.959112848,-0.001069718,6040.271882,0.004471519,677.9951433,24.99899101,1.76E-06,-114.9144311,26.38252976,0.642173464,0.000130089,-0.016712391,0,24948621.65,3245.540598,0.609746714,0.019464979,7687.046547,0.004092888,647.2790442,24.99899101,1.86E-06,-182.8471876,46.36687823,0.862562679,0.000107479,-0.028344388,0,34922743.96,3753.464077,0.445880513,0.053343123,9304.136991,0.00582441,640.4181496,24.99899101,1.70E-06,-253.2727145,59.19356029,1.066986739,9.71E-05,-0.031830815,0,44898372.11,4358.735746,0.333107353,0.063459445,10300.77865,0.009155107,638.2195302,24.99899101,1.54E-06,-324.5184052,69.04776942,1.32245428,8.70E-05,-0.027138195,0,54874046.3,4776.354041,0.268987938,0.059791113,11488.68903,0.008115861,617.5970108,24.99899101,2.15E-06,-383.8173514,118.205149,,,,0,64851089.41,,,,,,,24.99899101,,,
3465.701328,0.240571379,0.00034115,-0.004070353,0,4998223.752,1705.144671,1.439006019,-0.037795896,2931.260812,0.005305432,723.2017727,24.99701881,1.90E-06,-40.85885722,9.498577461,0.413953587,0.000165525,-0.007521834,0,14973014.71,2478.402706,0.958990324,-0.000906786,6041.397016,0.004818174,676.4202723,24.99701881,1.73E-06,-114.6475038,25.92091667,0.641841014,0.000130079,-0.017082639,0,24948621.89,3245.297457,0.610010356,0.019421981,7687.622544,0.004366685,646.4114568,24.99701881,1.85E-06,-182.6021064,46.12373718,0.862610155,0.000107489,-0.029346708,0,34922745.83,3753.820567,0.446253138,0.05315931,9303.253901,0.005456809,635.6942645,24.99701881,1.71E-06,-251.4045114,59.55004996,1.066939977,9.73E-05,-0.032771563,0,44898374.09,4367.628212,0.334071662,0.062997497,10279.80678,0.010478387,634.3252562,24.99701881,1.74E-06,-322.5382659,77.94023458,1.322452568,8.65E-05,-0.027488034,0,54874045.51,4746.512597,0.268834105,0.060401023,11560.91855,0.007606873,618.8612006,24.99701881,1.61E-06,-384.603006,88.36370436,,,,0,64851126.39,,,,,,,24.99701881,,,
3470.731614,0.240331106,0.000341042,-0.003888945,0,4998223.606,1704.602556,1.438837955,-0.037603116,2932.192955,0.005263911,725.7763451,24.99550629,1.79E-06,-41.00431328,8.95646263,0.413891521,0.00016555,-0.007534978,0,14973014.76,2478.787613,0.959192568,-0.001163199,6040.458925,0.004648586,676.1346011,24.99550629,1.76E-06,-114.5990849,26.30582378,0.641871755,0.000130077,-0.016616091,0,24948621.47,3245.230981,0.609873047,0.019386573,7687.77989,0.004187621,647.8979082,24.99550629,1.85E-06,-183.022008,46.05726118,0.862859734,0.000107392,-0.029981517,0,34922747.24,3750.424143,0.445920356,0.05328127,9311.679401,0.006102816,632.1427044,24.99550629,1.61E-06,-249.9999396,56.15362616,1.066846822,9.70E-05,-0.032148122,0,44898373.76,4353.776223,0.3336068,0.063373937,10312.51297,0.009511664,634.9663971,24.99550629,1.43E-06,-322.8642697,64.08824636,1.32264697,8.66E-05,-0.028784474,0,54874049.58,4752.646129,0.268529129,0.060421046,11545.99945,0.008147388,612.3156197,24.99550629,1.72E-06,-380.5351309,94.49723718,,,,0,64851110.89,,,,,,,24.99550629,,,
3475.763303,0.240326767,0.000341197,-0.004142243,0,4998223.897,1705.379677,1.439266789,-0.037982355,2930.85696,0.005578257,720.6221128,25.00133133,1.95E-06,-40.71311372,9.733583998,0.413909691,0.000165519,-0.007407038,0,14973014.74,2478.320774,0.959087153,-0.001102502,6041.596755,0.004532144,676.2300435,25.00133133,1.73E-06,-114.6152616,25.83898464,0.641943828,0.000130133,-0.016534319,0,24948621.56,3246.639263,0.609904691,0.019251313,7684.445217,0.004332647,647.5919911,25.00133133,1.90E-06,-182.9355907,47.4655437,0.862552215,0.000107544,-0.029613684,0,34922746.19,3755.732719,0.445600892,0.053184478,9298.517443,0.005582288,634.7745167,25.00133133,1.76E-06,-251.0407693,61.4622019,1.06677098,9.70E-05,-0.033313107,0,44898375.64,4356.402682,0.333538833,0.063143439,10306.29602,0.008146433,631.2721593,25.00133133,1.49E-06,-320.9858437,66.71470533,1.322765047,8.68E-05,-0.029366805,0,54874049.91,4765.639427,0.268480285,0.060126083,11514.51988,0.007883668,611.7891656,25.00133133,1.96E-06,-380.207956,107.4905343,,,,0,64851099.15,,,,,,,25.00133133,,,
3480.797428,0.240524795,0.000341043,-0.003963666,0,4998223.647,1704.610234,1.438904982,-0.037558717,2932.179772,0.005197277,725.0449726,24.99489975,1.80E-06,-40.9629928,8.964140777,0.41402885,0.000165474,-0.007783818,0,14973014.96,2477.64155,0.958926798,-0.000963268,6043.253093,0.005057471,674.9567058,24.99489975,1.68E-06,-114.3994417,25.15976084,0.641761328,0.000130092,-0.017167206,0,24948622.4,3245.616981,0.60977649,0.019416439,7686.865873,0.003969615,644.6030826,24.99489975,1.86E-06,-182.0912663,46.44326087,0.863000059,0.000107304,-0.028674716,0,34922743.12,3747.35394,0.445478349,0.053688205,9319.307351,0.005770775,642.5408688,24.99489975,1.52E-06,-254.112208,53.0834237,1.066562346,9.67E-05,-0.035192501,0,44898377.83,4341.396272,0.333256037,0.063919766,10341.92113,0.008985905,626.9704956,24.99489975,1.15E-06,-318.7985571,51.70829524,1.322867712,8.65E-05,-0.02810519,0,54874048.54,4745.637002,0.268713357,0.060501916,11563.05223,0.007819898,613.9920337,24.99489975,1.59E-06,-381.5769701,87.48811002,,,,0,64851104.07,,,,,,,24.99489975,,,
3485.83373,0.240334704,0.000341196,-0.004084319,0,4998223.781,1705.372375,1.438997539,-0.037876445,2930.869442,0.005837091,722.6838579,24.99295616,1.95E-06,-40.82959649,9.72628136,0.41406728,0.000165493,-0.007387312,0,14973014.62,2477.93579,0.959056555,-0.001057557,6042.535356,0.004505457,676.9541312,24.99295616,1.70E-06,-114.7379883,25.45400073,0.642016012,0.000130081,-0.016784845,0,24948621.81,3245.334554,0.609959367,0.019304448,7687.534643,0.003880398,646.6907292,24.99295616,1.85E-06,-182.680997,46.16083445,0.862599972,0.000107555,-0.028863639,0,34922745.08,3756.109962,0.445729823,0.053039606,9297.583255,0.005601011,637.5812606,24.99295616,1.77E-06,-252.150781,61.83944496,1.066319996,9.71E-05,-0.033844559,0,44898377.59,4357.898618,0.33320485,0.063308471,10302.75863,0.010785388,627.4407519,24.99295616,1.52E-06,-319.0376704,68.21064127,1.322955774,8.68E-05,-0.027443549,0,54874043.56,4761.245194,0.268802257,0.059970045,11525.14549,0.007666708,622.0009839,24.99295616,1.88E-06,-386.5542838,103.0963019,,,,0,64851135.87,,,,,,,24.99295616,,,
3490.876268,0.240312914,0.000341037,-0.004080799,0,4998223.815,1704.578326,1.43919424,-0.037667752,2932.234757,0.005207396,722.0868219,25.01476669,1.79E-06,-40.79586564,8.932232788,0.413838036,0.000165507,-0.007533808,0,14973014.84,2478.143125,0.959046301,-0.00104868,6042.029892,0.004639269,675.6652489,25.01476669,1.72E-06,-114.5195337,25.66133615,0.641874606,0.000130018,-0.01685788,0,24948621.87,3243.776627,0.609909198,0.019440076,7691.226843,0.003715096,646.4946977,25.01476669,1.79E-06,-182.6256208,44.60290749,0.863014736,0.000107435,-0.029111421,0,34922746,3751.934042,0.445702011,0.053375124,9307.931753,0.006089994,635.2573042,25.01476669,1.65E-06,-251.2317022,57.66352501,1.067215563,9.70E-05,-0.032852405,0,44898374.41,4356.514777,0.33340019,0.063348063,10306.03056,0.01038819,633.6891194,25.01476669,1.49E-06,-322.2148065,66.82680019,1.322531545,8.68E-05,-0.029802185,0,54874050.61,4765.183253,0.268870572,0.059982877,11515.62231,0.008335865,610.662418,25.01476669,1.95E-06,-379.5077174,107.0343612,,,,0,64851160.66,,,,,,,25.01476669,,,
3495.923157,0.240447307,0.000341128,-0.004106718,0,4998223.795,1705.034231,1.438962803,-0.037719536,2931.450703,0.005408772,722.4309255,25.00247574,1.88E-06,-40.81530653,9.388137853,0.413922562,0.000165504,-0.007483796,0,14973014.78,2478.095097,0.959079876,-0.001037776,6042.146969,0.004786938,676.0126688,25.00247574,1.71E-06,-114.5784184,25.61330788,0.641840918,0.000130041,-0.016646424,0,24948622,3244.332862,0.610033732,0.019404045,7689.908235,0.003828956,646.0415001,25.00247574,1.81E-06,-182.4975989,45.15914272,0.862898336,0.000107465,-0.030052567,0,34922747.09,3752.976184,0.445923329,0.053224837,9305.347377,0.005685796,632.5020064,25.00247574,1.68E-06,-250.1420364,58.70566749,1.067219386,9.72E-05,-0.032427859,0,44898373.05,4362.413761,0.333123377,0.063258817,10292.09413,0.009058588,636.372071,25.00247574,1.62E-06,-323.5790192,72.72578408,1.323044522,8.68E-05,-0.027838798,0,54874046.5,4762.604082,0.268980039,0.059942015,11521.8577,0.008192982,617.2647412,25.00247574,1.90E-06,-383.6108561,104.4551898,,,,0,64851059.02,,,,,,,25.00247574,,,
3500.963685,0.240246113,0.00034114,-0.003880831,0,4998223.666,1705.092016,1.439070148,-0.037758377,2931.351281,0.005255987,724.715694,24.99489594,1.89E-06,-40.94438949,9.44592296,0.413868565,0.000165491,-0.007476037,0,14973014.8,2477.891721,0.958913863,-0.000963243,6042.642895,0.004654328,675.8783737,24.99489594,1.70E-06,-114.5556566,25.40993191,0.641893327,0.000130067,-0.016791237,0,24948621.54,3244.999581,0.609837449,0.019408522,7688.328124,0.003652117,647.6468208,24.99489594,1.84E-06,-182.9510793,45.82586161,0.862558432,0.000107418,-0.029653207,0,34922746.32,3751.320011,0.445705679,0.053418374,9309.455396,0.005640434,634.4549682,24.99489594,1.63E-06,-250.9143942,57.04949461,1.066691493,9.71E-05,-0.033491256,0,44898376.14,4360.497097,0.333634493,0.063108803,10296.61874,0.008594431,630.3014434,24.99489594,1.58E-06,-320.4922593,70.80911987,1.322278887,8.68E-05,-0.030686524,0,54874053.8,4763.581303,0.268864054,0.060025849,11519.49559,0.007396205,605.5191104,24.99489594,1.92E-06,-376.3113116,105.4324106,,,,0,64851141.02,,,,,,,24.99489594,,,
3506.007634,0.240282014,0.000341118,-0.004077173,0,4998223.87,1704.98202,1.439038382,-0.037741495,2931.540517,0.005268348,721.0961024,24.99337387,1.87E-06,-40.73989279,9.335926304,0.413781645,0.000165523,-0.007468917,0,14973014.73,2478.382591,0.959086227,-0.001096285,6041.446056,0.004314041,676.3208506,24.99337387,1.73E-06,-114.6306526,25.9008017,0.641829488,0.000130133,-0.017113895,0,24948622.52,3246.646614,0.60976203,0.019344175,7684.428114,0.003504687,644.1939137,24.99337387,1.90E-06,-181.9756818,47.47289471,0.862891992,0.00010756,-0.030439998,0,34922748.1,3756.285329,0.446048849,0.053114691,9297.149989,0.00615409,629.9444525,24.99337387,1.78E-06,-249.1305744,62.01481202,1.066765841,9.72E-05,-0.034371609,0,44898378.37,4363.139915,0.333485021,0.063196079,10290.38244,0.009635571,625.916795,24.99337387,1.64E-06,-318.2627771,73.45193792,1.322384503,8.68E-05,-0.02849508,0,54874048.17,4764.631206,0.268620251,0.060051705,11516.95605,0.00789163,614.5774124,24.99337387,1.94E-06,-381.9407647,106.4823139,,,,0,64851138.85,,,,,,,24.99337387,,,
3511.052108,0.240262729,0.000341088,-0.004117363,0,4998223.855,1704.831801,1.43899324,-0.037617093,2931.798815,0.0051915,721.3656705,25.00555229,1.84E-06,-40.75512262,9.185708007,0.413779396,0.000165551,-0.007728741,0,14973015.09,2478.797891,0.959087014,-0.001159874,6040.434013,0.00441706,674.1704105,25.00555229,1.76E-06,-114.2661713,26.31610177,0.641847527,0.000130151,-0.01677425,0,24948622.02,3247.084033,0.610087035,0.019170625,7683.39278,0.00361054,645.9666864,25.00555229,1.92E-06,-182.4764651,47.91031354,0.862497482,0.000107618,-0.029706119,0,34922746.91,3758.315881,0.446182545,0.052867779,9292.126585,0.005435571,632.9551532,25.00555229,1.83E-06,-250.321247,64.04536422,1.067009417,9.71E-05,-0.03064925,0,44898368.73,4361.433307,0.333418781,0.063098043,10294.40681,0.009639878,644.8670587,25.00555229,1.60E-06,-327.8985044,71.74532971,1.322931746,8.65E-05,-0.028901168,0,54874048.46,4747.377379,0.268502012,0.060389005,11558.81323,0.008028136,614.1221898,25.00555229,1.63E-06,-381.6578581,89.228487,,,,0,64851096.42,,,,,,,25.00555229,,,
3516.082386,0.24018212,0.000341143,-0.003936132,0,4998223.707,1705.10757,1.438948704,-0.037660631,2931.324566,0.005882873,723.9915931,24.99584961,1.90E-06,-40.90347984,9.461476546,0.413892279,0.000165531,-0.007624679,0,14973015.18,2478.494471,0.95912074,-0.001116956,6041.173524,0.004750038,673.6584136,24.99584961,1.74E-06,-114.1793921,26.01268201,0.641979157,0.000130066,-0.017159225,0,24948622.24,3244.971897,0.60969934,0.019463111,7688.393931,0.003957259,645.1865901,24.99584961,1.84E-06,-182.2560989,45.79817722,0.86260097,0.000107385,-0.029616588,0,34922746.56,3750.178875,0.44582813,0.053305252,9312.28822,0.005763437,633.8422635,24.99584961,1.60E-06,-250.6720816,55.90835864,1.066816173,9.73E-05,-0.033243429,0,44898375.96,4366.490742,0.333916823,0.062719131,10282.48509,0.009361789,630.6423977,24.99584961,1.71E-06,-320.6656259,76.80276503,1.322786307,8.65E-05,-0.028805736,0,54874052,4749.281319,0.268645969,0.060254424,11554.18016,0.007886964,608.4170983,24.99584961,1.66E-06,-378.112321,91.13242657,,,,0,64851145.88,,,,,,,24.99584961,,,
3521.135535,0.240005746,0.000341111,-0.003885617,0,4998223.686,1704.94718,1.438989259,-0.037625252,2931.600312,0.005761512,724.3658987,24.99898529,1.86E-06,-40.92462705,9.301087052,0.41377724,0.000165509,-0.007601493,0,14973014.89,2478.166551,0.959066396,-0.001084779,6041.9728,0.004489967,675.3313688,24.99898529,1.72E-06,-114.4629439,25.68476211,0.642009073,0.000130145,-0.016862116,0,24948622.27,3246.936718,0.609940988,0.019242814,7683.741457,0.004015526,645.0771774,24.99898529,1.92E-06,-182.2251913,47.76299825,0.862631476,0.000107389,-0.028513599,0,34922744.03,3750.332184,0.445772357,0.053407011,9311.906869,0.005799805,640.2472879,24.99898529,1.61E-06,-253.2051421,56.06166761,1.066961084,9.69E-05,-0.033350908,0,44898375.49,4352.359222,0.333873468,0.063186292,10315.87082,0.009527868,631.5715811,24.99898529,1.40E-06,-321.1380921,62.6712455,1.322799156,8.67E-05,-0.029600212,0,54874050.31,4758.748572,0.268671953,0.060215516,11531.19344,0.007491988,611.1421477,24.99898529,1.83E-06,-379.8058545,100.5996799,,,,0,64851087.89,,,,,,,24.99898529,,,
3526.182316,0.240020708,0.00034114,-0.00390647,0,4998223.685,1705.096093,1.438960698,-0.037679629,2931.344284,0.005451302,724.3759819,24.99682617,1.89E-06,-40.92519672,9.449999578,0.413761993,0.000165512,-0.007825895,0,14973015.13,2478.212088,0.959026544,-0.001042629,6041.861873,0.004372237,673.9625233,24.99682617,1.72E-06,-114.2309362,25.73029908,0.641943442,0.000130032,-0.016695073,0,24948621.64,3244.126269,0.609878802,0.019435494,7690.397838,0.004282962,647.2953357,24.99682617,1.80E-06,-182.8517897,44.95254907,0.862792293,0.000107444,-0.03002511,0,34922747.11,3752.235295,0.445872742,0.053257266,9307.184749,0.005723976,632.4650682,24.99682617,1.66E-06,-250.1274281,57.96477781,1.066936889,9.71E-05,-0.03179761,0,44898369.89,4359.503259,0.333288168,0.063314449,10298.96463,0.009239924,642.5798777,24.99682617,1.56E-06,-326.735531,69.81528253,1.32272311,8.68E-05,-0.028926103,0,54874048.43,4760.854882,0.269069867,0.060045672,11526.09138,0.00934514,614.1698446,24.99682617,1.87E-06,-381.687474,102.7059893,,,,0,64851088.42,,,,,,,24.99682617,,,
